ATP5PF	15304
ATP5MC1	15279
COX7C	15188
CCDC85B	15059
MZT2B	15019
PFDN5	14911
JTB	14895
ERH	14871
SLC25A5	14819
CD70	14756
PRDX5	14669
MIF,MIF-AS1	14626
SH3BGRL3	14599
ATP5F1E	14563
TMX2,SELENOH,ENSG00000254732	14424
RPL28,UBE2S	14325
PTPRCAP,CORO1B	14244
ENSG00000124593,TOMM6	14206
SNU13	14096
RMND5B,NHP2	14078
SPCS1	14058
HLA-DQA1	13963
SNRPD1	13833
PPA1	13805
NEDD8	13803
SSR4	13794
SUMO2	13707
COX8A	13703
PEBP1	13548
BTG1	13520
PGK1	13385
ISG20	13354
FKBP1A	13350
OST4	13274
NME1	13269
CD79A	13223
RPS27AP5	13192
CCT8	13156
CDC42	13046
EIF2S3	13040
SNRPD2	13031
TRIR	13024
PSMB1	13000
CCNI	12870
RAC1	12677
COX7A2L	12644
HMGN3	12644
HSPD1	12592
CSTB	12567
TMA7	12393
ANP32B	12354
ZFAS1	12343
SRGN	12315
H4C3	12289
SF3B5	12266
COX6B1	12203
NDUFV2	12193
METTL23,SRSF2	12192
ATP6V0E1	12154
C19orf53	12138
TNFRSF13B	12099
HLA-E	12028
ENSG00000269711,TRAPPC5	12009
HSPE1	11954
PCLAF	11950
GATC,SRSF9	11943
RNASET2	11927
SNRNP25	11869
NDUFS5	11849
COX5B	11848
GTF3A,MTIF3	11848
MT-ND6	11780
PSMB9	11679
PSME1	11632
MRPL51	11617
SNX22,PPIB	11617
PARP1	11533
SSR2	11512
UBE2D3	11500
SERP1	11499
LAPTM5	11486
MT-ND3	11460
TIMM13	11382
ATP5F1B	11347
SRSF7	11347
RPS26	11260
ODC1	11245
CHCHD10	11234
NDUFB10	11205
IDH2	11201
RPL36A,RPL36A-HNRNPH2	11188
RPL22	11177
H2AZ2	11091
SIVA1	11087
POLR1D	11084
RBM3	11031
HNRNPC	10995
LAMTOR1	10988
ATP5F1A	10938
SF3B6	10895
STMN1	10837
GABARAP,ENSG00000262526	10822
RTRAF,NID2	10792
GADD45GIP1	10768
CNBP	10742
MRPL20	10658
ARPC4	10580
ATP5IF1	10515
CALM1	10498
COX7A2	10428
ARPC5L	10395
LSP1	10384
BRK1	10349
ZNF706	10280
COPE	10227
CYC1	10221
HLA-DMA	10207
HIGD2A	10178
PSMB8	10134
DUT	10055
HLA-DQB1	10044
NEAT1	10010
VDAC1	10001
UBE2D2	9996
MMACHC,PRDX1	9949
RPL9	9948
CKS2	9928
GLRX	9924
RHOA	9923
NDUFB9	9909
RAC2	9898
SSBP1	9845
MS4A1	9828
CIRBP	9819
PTGES3	9788
NFKBIA	9778
CTSH	9746
CD52	9698
UQCRB	9661
TOMM22	9660
COX6C	9598
MRPL12	9587
UBE2S	9542
STOML2	9537
CD53	9423
HNRNPK	9398
RPS3A,SH3D19	9393
RBX1	9350
BBLN	9345
LCP1	9316
MDH2	9316
UBE2I	9316
RPL23A,TLCD1	9278
PPP1CA	9271
SNRPE	9256
C12orf75	9254
P2RY11,EIF3G	9218
NOP10	9210
CHI3L2	9200
ANAPC11	9189
PSMB3	9188
SUMO1	9184
SFT2D1	9175
PRR13	9173
GPSM3	9145
TUFM	9102
HNRNPDL	9094
SRM	9080
SRRM2	9074
UQCRFS1	9070
PHB1,ENSG00000250186	9021
HSP90B1	8945
RGS10	8941
TXN2	8938
RBM8A	8907
PCBP1	8898
ERP29	8881
MRPS12	8875
EIF3I	8847
LSM5	8839
AP3S1	8830
YWHAB	8812
ACAT2,TCP1	8798
ATP5PB	8785
TOMM5,ENSG00000255872	8782
YWHAE	8766
CALR	8764
BAX	8755
GNAS	8752
P4HB	8731
LAMTOR5	8713
SDF2L1	8713
SEPTIN6	8711
FBL	8643
COX6A1	8639
ENSA	8620
ITM2C	8599
TNFRSF13C	8586
CCT3	8573
RNASEK,RNASEK-C17orf49	8563
AP2S1	8525
PSMA4	8515
BID	8508
PSMB2	8477
MPC2	8475
SRP9	8471
GYPC	8470
RCC1	8432
LSM3	8415
MIR497HG,RNASEK-C17orf49,BACC1	8398
DDX5	8365
ATP6V1F	8361
ABRACL	8341
UQCRQ	8306
THRAP3	8284
NDUFAB1	8268
LSM2	8255
FNBP1	8249
RPS27L	8238
ATP5MJ	8228
MIR155HG	8207
LAMTOR4	8199
SNRPG	8164
CAPZB	8160
SRI	8159
VAMP8	8158
UBXN1	8147
TRAPPC1	8124
SFPQ	8123
SMDT1	8122
ARHGDIA	8118
MRPL41	8095
MRPS15	8095
HSPB1	8083
NUDT4,UBE2N	8083
SAP18	8080
TPM4	8065
SEC11C	8064
NDUFB8	8035
CAND2,RPL32	8034
MRPL14	8034
NDUFA11	8032
UQCR10	8029
NELFCD,CTSZ	8026
EIF3M	8023
GMFG	8022
NUCKS1	8011
MRPL11	8007
PTTG1	8003
ATP6V1C2,PDIA6	7995
CTSC	7992
NDUFS6	7976
GTF3C6	7949
TOMM7	7937
VIM	7920
COMMD6	7917
PHB2	7905
SNX3	7902
PSMD8	7887
EIF3D	7873
ENSG00000258790,PSMA6	7844
KDELR2	7843
SH3KBP1	7830
TPM3	7815
RSL24D1	7765
LTAP1	7747
ESRRA,TRMT112	7734
PHPT1	7729
PRMT1	7729
UBC	7728
CD63	7724
DEK	7658
LSM6	7655
C11orf58	7614
CAPZA1	7612
RILPL2	7564
MRPS34	7563
TBCA	7558
RSL1D1	7517
RPS15A,ENSG00000260342	7514
ELOB	7476
POLR2E	7472
MRPS24,URGCP-MRPS24	7470
NDUFB7	7469
ZNF79,RPL12	7458
PA2G4	7453
SLC25A39	7436
ANAPC16	7413
CLTA	7411
ATP6V0B	7408
PDCD5	7401
PSIP1	7398
NDUFB11	7392
ATP5F1C	7386
FDPS,RUSC1-AS1	7383
SSR3	7336
NDUFS8	7333
SEC11A	7315
COX7B	7307
UQCR11	7300
ACP1	7296
BNIP3	7296
GTF2A2	7295
UCP2	7285
ELOC	7280
ZDHHC12	7252
PSMB6	7237
GNG5	7235
HLA-DRB1	7234
RAD23A,GADD45GIP1	7213
RALY	7203
CACYBP	7179
UBL5	7172
EMP3	7170
RNF7	7163
SEPTIN7	7157
MRPL57	7109
C12orf57	7082
ENSG00000268173,IFI30	7064
TXNL4A	7055
CUTA	7028
FABP5	7025
LSM7	7006
SEC61G	7004
DAD1	6981
SNF8	6952
STUB1,JMJD8	6949
MOV10,RHOC	6938
TALDO1	6932
NAA10	6927
PIN1	6906
FAM162A	6895
EIF5A	6871
H1-2	6869
SSU72	6852
RNPS1	6850
CD47	6847
MYL12B	6847
ARF1	6846
PDAP1	6839
GRB2	6820
OSTC	6819
RNASEH2C	6818
XRCC5	6810
NDUFA13,ENSG00000258674	6781
PMVK	6772
EBP	6764
CIAO2B	6762
PNN	6728
CAP1	6709
WDR38,RPL35	6703
GSTO1	6687
HNRNPF	6668
PPDPF	6634
ACTR3	6632
SNRPA1	6630
EIF5	6627
RBMX	6626
PSMB5	6605
NDUFAF3,IMPDH2	6589
POLD4,ENSG00000256514	6587
IGHM	6583
MPG,NPRL3	6570
EBNA1BP2	6560
ANP32E	6556
ISCU	6542
SYNGR2	6535
ENY2	6518
UBE2C	6501
PPM1G	6482
MANF	6472
DRAP1	6471
RPS19BP1	6441
METTL26	6422
PSMA1	6404
PSMB7	6385
CCT6A	6381
CCDC28B	6355
UBE2V1,PEDS1-UBE2V1	6342
RHOG	6338
PPP1CC	6328
ATP5MF	6324
CLPP	6305
ILF2	6256
PGLS	6256
TOMM40	6243
LRWD1,POLR2J	6238
TAGLN2	6236
DTYMK	6233
HNRNPH1	6229
CHLSN	6225
UBE2J1	6221
FUS	6203
ETFB	6199
GABARAPL2	6198
BCL2L2-PABPN1,PABPN1	6180
MICOS10	6153
MKI67	6143
SRSF11	6139
SS18L2	6135
TSPAN31,CDK4	6131
C11orf98,LBHD1	6124
ATF4	6101
SOD1	6086
PTPN6	6085
CIB1	6076
UFC1	6066
PRRC2C	6052
DDX39A	6039
TMEM147	6033
ARLN	6027
BASP1	6007
MRPL23	6005
CBX6	5984
S100A11	5983
UXT	5974
H2BC12	5962
PDCD6	5961
MRPS16	5960
APEX1	5957
MYDGF	5954
PCBP2	5935
SSNA1	5930
NOL7	5913
ADRM1	5910
NDUFB2	5905
FIBP	5897
YWHAQ	5895
HNRNPA1L3	5891
SNHG32	5888
MRPS33	5881
PRDX2	5881
RER1	5872
SEM1	5869
SRSF5	5864
ST13	5861
HNRNPD	5856
DDX46	5845
FKBP8	5838
PNISR	5837
GRN	5835
ITGB1BP1	5834
AP2M1	5832
PSMA3	5829
RPL31,TBC1D8	5820
NDUFV1	5818
CCL3-AS1,CCL3	5811
MTCH2	5793
PRDX1	5784
TSPO	5772
ARL5A,ENSG00000283228	5764
EID1	5764
NDUFA2,TMCO6	5748
ZNHIT1	5745
POLR2F	5744
PTP4A2	5741
MX1	5728
WDR83OS	5720
LMAN2	5717
BUB3	5710
NENF	5683
RWDD1	5669
ZC3H15	5663
VDAC3	5645
PGAM1	5643
TMEM258	5635
ENSG00000261884,PSMB10	5629
EIF4G2	5617
NPM3	5604
TMBIM6	5592
GPX3,TNIP1	5579
TUBB4B	5578
FXYD5	5576
CD79B	5575
PSMC5	5523
KRT10	5518
SKP1,ENSG00000272772	5516
IFI16	5509
CCT7	5508
RPS28	5508
NME4	5504
DCTPP1	5503
SNRPF	5494
PPP4C	5486
UBXN4	5478
BUD31,PTCD1	5470
LITAF	5447
SNHG8	5446
RPL7A,SURF1	5444
NDUFC2	5439
SF3B2	5428
FCER2	5417
CLNS1A	5412
LRRFIP1	5408
PLEKHO1	5406
HNRNPM	5401
PAPOLA	5380
NUDC	5378
PSMA5	5374
CSNK2B	5370
TMEM14B	5352
POP7	5320
TMED2	5317
TXNDC17	5313
PLEK	5300
PSMD4	5299
XRCC6	5298
P2RX5-TAX1BP3,EMC6	5280
CCL3L3	5271
GCHFR,DNAJC17	5269
OXA1L	5267
HLA-DMB	5249
XBP1	5239
NDUFAF3	5227
TKT	5212
TMED9	5194
SCAND1	5190
DNPH1	5184
ANXA6	5174
MOB1A	5171
DDIT4	5147
TNFRSF17	5144
PFDN2	5140
RPL36A	5128
LCK	5125
ATOX1	5117
SNRPC	5115
HNRNPR	5114
PPIG	5112
AUP1	5073
HAX1	5069
MRPS21	5065
CNN2	5058
MRPL4	5057
RAP1A	5052
HMGA1	5039
POLD2	5036
FIS1	5031
MCRIP2	5029
SMIM14	5028
THOC7	5024
NPAS1,TMEM160	5012
PRDX3	5008
GHITM	5006
NDUFAF8	4998
DESI1	4995
RRM2	4973
NDUFB5	4972
SIT1	4971
LUC7L3	4969
CLEC2D	4963
YWHAZ	4959
ALKBH7	4954
RTN4	4954
DDT	4953
NT5C	4949
MRPL18	4929
HNRNPA0	4925
SNRNP70	4913
SELENOT	4910
TASOR2,GDI2	4909
KHDRBS1	4900
TLE5	4888
GLRX5	4882
KPNB1	4882
DGUOK	4875
MRPL36	4874
CD99	4866
MORF4L1	4861
CBX5	4859
TAF9	4859
CHMP2A	4858
WASF2	4858
COA4	4855
NDUFB4	4847
TMEM167A	4847
NONO	4829
DUSP2	4828
APOBEC3C	4825
ELOF1	4814
CENPX	4806
PSAP	4804
NUTF2	4803
HNRNPU	4801
MIR142HG	4792
RBCK1	4792
MEF2C	4786
CD37	4782
FDFT1	4776
IRF4	4763
UQCRC2	4758
COX17	4749
STRAP	4749
GNAI2	4743
CMTR1,CCDC167	4734
PDCD2	4732
MLEC	4731
YWHAH	4731
POLR3K	4730
CCT2	4728
ORMDL1	4718
TYMS,ENOSF1	4718
POLE4	4716
ARF6	4710
SELENOK	4708
SRRM1	4708
SMC4	4707
MRPS25	4698
NDUFA8	4694
MSN	4685
RALY,EIF2S2	4680
SRA1,EIF4EBP3	4680
SSRP1	4662
ATP5PD	4654
PAICS	4653
MED28	4618
NDUFB3	4613
TMEM230	4601
ANKRD10	4595
DYNLRB1	4589
ECHS1	4588
SNX5	4585
AKR1A1	4583
BLOC1S1	4581
SP100	4578
RBM17	4576
POLR2K	4573
TOMM20	4572
MRPL27	4571
IMP4	4567
AKR1B1	4563
OCIAD2	4552
PABPC4	4550
FAM174C	4547
DNAJC15	4543
ENSG00000167774,NDUFA7	4541
PRDX6	4534
SPAG7	4532
VDAC2,COMTD1	4517
FSCN1	4510
ATP5MK	4508
MYBL2	4507
MRPS7	4503
CD27	4497
LAMTOR2	4496
RPA3	4494
LTB	4484
IMP3	4481
PRPF31	4481
EIF4A2	4477
VASP	4473
CSDE1	4469
ANXA2	4465
PSMD7	4465
ATP1B3	4461
STAG3	4459
NDUFA12	4440
ACAP1	4426
TMEM243	4421
SMC1A	4414
HERPUD1	4413
PRELID3B	4409
BABAM1	4405
MRPS6	4405
SLC25A4	4402
MLF2	4398
BSG	4395
INSIG1	4395
ECH1	4392
MRPL37	4365
CBX3	4364
ERGIC3	4359
IDI1	4355
NCOR1	4353
PIGY,PYURF	4349
TCL1A	4337
ERG28	4331
CHMP4A	4328
HSPA5	4312
MDH1	4310
LSM8	4309
PARVB	4295
PLEKHJ1	4295
TRA2B	4290
SDHB	4279
IFI44L	4273
SRSF10	4273
ZCRB1	4273
RRP7A	4259
NOP56	4249
TMEM50A	4248
BATF	4243
MYL6B	4242
AP1S2	4233
HCLS1	4225
SAT1	4214
PRPF40A	4212
FAAP20	4202
LAT2,RFC2	4195
ANP32A	4194
IFT25	4192
TMEM126A	4182
BIRC5	4179
TBCB	4179
LY86	4173
CD40	4158
MRPS11	4158
SUMO3	4155
SLX9	4153
LYAR	4152
REEP5	4149
CIAO2A	4143
BCAS4	4140
RBM25	4139
ACO2,POLR3H	4134
HLA-DQA1,HLA-DQB1	4134
RNF126	4128
STAT1	4121
MRPL34	4098
NBDY	4074
CENPM	4068
EIF4EBP1	4066
SRP72	4062
HNRNPU,ENSG00000273175	4061
CDC37	4060
MRPL17	4059
CRELD2	4058
PSMC3	4055
TMEM106C	4054
MRPL28	4050
RABAC1	4050
BAZ1A	4048
ZFAND6	4042
DCTN3	4040
WDR1	4034
DNAJA1	4025
SEPTIN9	4019
NAA38	4015
NUDT5	4010
SNRPB2	4009
RBM39	3995
MACROH2A1	3994
CDKN3	3992
PYCARD,PYCARD-AS1	3984
TMEM59	3983
ISOC2	3981
COX14	3976
TAPBP	3966
TMEM208	3963
POLDIP2	3951
SMS	3950
VAPA	3947
SNHG7	3933
GNB2	3931
ESD	3925
LSM10	3923
YIF1A	3923
ANAPC5	3922
SLBP	3922
SH3BGRL	3917
METTL5	3913
TMEM120B,RHOF	3912
MPST	3910
ENSG00000260272,ATP6V0C	3907
MORF4L2	3907
MIEN1	3900
EBI3	3897
CCNG1	3894
TMEM14C	3889
SYNGR2,TK1	3887
ZNF593OS,ZNF593	3887
ZWINT	3886
NDUFS2	3885
SNRPA	3879
GET3	3877
SEC62	3874
CTDNEP1	3866
MICOS13	3866
SUPT4H1	3866
ATRAID	3862
GLRX3	3862
CARHSP1	3861
TGIF2-RAB5IF,RAB5IF	3860
RAB7A	3857
LRTOMT,TOMT,ANAPC15	3852
NSA2	3849
HNRNPH3	3848
BANF1	3844
ENSG00000274425,ICAM3	3839
IGBP1	3837
DSTN	3836
KXD1	3834
RABL6	3830
NOP16	3829
PIH1D1	3829
UBE2L6	3829
UQCRC1	3823
MYO1G	3820
RIBC1,HSD17B10	3816
BCL2L12	3814
COMT	3813
MRPL55	3810
SOD1,SCAF4	3806
HSBP1	3803
ATP6V1G1	3799
MRPL22	3799
ABI3	3797
MRPL54	3795
MTHFD2	3795
RNH1	3794
FCRLA	3792
GPR160	3792
CD44	3788
PDK3	3784
SPCS2	3779
MRPL52	3778
CUEDC2	3777
DBNL	3777
RPL23A,ENSG00000264577	3773
SRSF4	3773
POLR2L	3767
MCTS1	3763
PSMG2	3763
NUDCD2	3762
PSMB8-AS1,TAP1	3760
TMEM123	3756
EIF4B	3755
RNF181	3754
SSB	3753
ENSG00000249590,MTFP1	3745
NDUFA1	3743
SARAF	3742
CMPK1	3739
TOP1	3738
MRPL40	3737
NDUFS3	3736
COA1	3734
TIMM17A	3733
SARNP,ENSG00000257390	3730
IL2RG	3726
PRPF38B	3723
TRAPPC2L	3718
CXXC1	3715
SMARCB1	3715
EIF2A	3713
BLOC1S2	3706
RAB2A	3703
DNMT1	3702
PSMD2	3700
BAG1	3693
FDPS	3693
HINT2	3692
QPRT	3690
EBPL	3689
ARGLU1	3687
CCT4	3676
CENPV	3675
CCDC12	3674
CNPY3	3666
CYTIP	3665
TXNL1	3664
CHMP4B	3663
NASP	3661
EWSR1	3659
TFDP1	3656
SSR1	3645
SLTM	3644
GSTK1	3643
SF1	3642
DDX21	3631
PSMB4	3629
MRPS14	3614
MFF	3607
MAF1	3604
MRPS18B	3601
STK17A	3586
HNRNPAB,PHYKPL	3583
TGFB1	3583
CANX	3582
NDUFS7,NDUFS7-AS1	3580
DNAJC8	3579
MRPL3	3573
ARL2	3571
TIMM8B	3567
DTNB,DTNB-AS1	3566
ANTKMT	3555
UBE2L3	3552
EIF5B	3549
NDUFA13	3549
TIMP1	3549
MRPL16	3547
ETFA	3543
CD164	3540
MRPS26	3540
NR1H2	3537
TRAPPC3	3536
WDR54,RTKN	3533
HDDC2	3532
ILF3	3532
ZNF207	3532
ARL5A	3525
NDUFS7	3523
CSNK1A1	3515
SNRPD3	3515
PCBD1	3513
DKC1	3506
MGST3	3502
PSMD9,ENSG00000256950	3500
TAF1D	3498
PTEN	3495
COX16,SYNJ2BP-COX16	3489
TUBA1C,ENSG00000258232	3489
PMM2,CARHSP1	3485
QARS1	3475
NDUFA10	3471
GGCT	3461
ENTPD1	3458
PGP	3458
PPP1CB	3451
UROS	3451
PNRC1	3446
CENPW	3445
SMARCA4	3445
ZNF740,ITGB7	3442
FAM136A	3437
COPZ1	3430
CRIP1,ENSG00000257341	3425
SDHC	3425
UBE2V2	3418
HVCN1	3417
CWC15	3414
HIKESHI	3414
MMADHC	3412
USP16	3411
EI24	3410
EMG1,LPCAT3	3402
ARHGAP30	3400
SUCLG1	3399
CHURC1,CHURC1-FNTB	3382
HSPA9	3379
KPNA2	3375
PFDN6	3375
PPP1R14B	3373
ARID5A	3368
PHF19	3368
EFHD2	3365
ANXA11	3357
DDOST	3357
B4GALT1	3353
EIF6	3350
PPP1R7	3348
OLA1	3340
TSC22D4	3333
RAB5C	3331
ENSG00000267740,NDUFA11	3326
DNAJC19	3324
YBX3	3320
ENSG00000253356,LSM1	3316
MARCKS	3315
CISD1	3313
GRHPR	3312
TMEM219	3308
TPD52	3306
EIF4H	3303
AHSA1	3300
MEA1	3299
DCXR	3294
SLIRP	3292
NAXE	3286
RNASEH2B	3286
POU2AF1	3284
CDK2AP2	3282
SKA2	3282
TACC1	3280
NAXE,GPATCH4	3278
VMP1	3276
PDIA3	3275
LGMN	3274
KIF5B	3273
RNASEH1	3273
NABP2	3272
TRAPPC6A	3251
SRP19	3248
BLK	3246
BRD2	3246
RPL41	3243
JAGN1	3238
EIF3A	3234
MTPN	3233
LYRM4	3232
ARPC1A	3229
TUBG1	3227
MRPL53,CCDC142	3225
DRAM2	3224
APH1A	3223
EVI2B	3222
SBNO1	3211
CDC20	3209
POLR2I	3209
CKS1B	3207
MKNK2	3206
MRPL13	3205
RTF2	3204
PKIG,ADA	3200
MRPL42	3198
SEPTIN11	3197
ETNK1	3188
H2AX	3185
TPR	3184
CCM2	3179
PTMS	3179
PRKCB	3176
TUBA4A	3175
SMAP2	3173
MPC1	3170
TIMM9	3169
WTAP	3169
KRTCAP2,ENSG00000273088	3167
AK2	3164
GLO1	3161
N4BP2L2	3160
NDUFS3,PTPMT1	3158
REL	3157
PMAIP1	3153
SNRNP40	3152
RPF1,GNG5	3151
BTG2	3148
EZR	3138
ARF5	3137
TAF10	3137
GINS2	3130
PSMG1	3128
AHCY	3122
DARS1	3121
MTCH1	3120
CCDC124	3119
CCL3	3118
CLTB	3118
ITPA	3118
VAMP5	3118
MYH9	3112
TPGS2	3111
CNOT9	3106
DCUN1D5	3101
ELAVL1	3101
NDUFB6	3098
GSPT1	3096
ADK	3095
VPS28	3093
COPS6	3091
SH3GLB1	3090
POU2F2	3087
SMC3	3087
VKORC1	3084
PPP2R1A	3079
ZNF581	3079
MRPL32	3077
PRPF38A	3077
COPS9	3074
SEPHS2	3072
IFI35	3070
RAB11A	3070
STK4	3070
SP110	3067
COX20,HNRNPU	3065
PRDX4	3063
MSC	3062
BOLA3	3056
VPS25	3052
BCL11A	3048
OCIAD1	3047
EIF2AK2	3042
TTC3	3042
NPC2	3040
SRSF6	3040
UBE2E1,NKIRAS1	3037
CNPY2	3035
EIF4E2	3034
NEK6	3029
MYCBP2	3025
VCP	3023
METAP2	3022
SPCS3	3022
DPY30	3019
CDC123	3016
LYPLA1	3015
IER2	3011
VBP1	3005
CCL22	3003
RALBP1	2999
SSBP4	2999
CFLAR	2993
PCNA	2990
STMP1	2987
GPI	2979
PDXK	2979
SDHD	2978
CD22	2967
PNRC2	2965
CD59	2961
EME1,LRRC59	2960
TIMM17B	2960
DDT,DDTL	2959
PSMB8-AS1	2957
EEF1E1	2944
PSMD14	2943
TIMM10	2943
SRPK1	2942
YDJC	2940
TNFAIP8	2938
TAF15	2936
APOBEC3G	2935
MAP1LC3B	2935
MATR3	2935
CCT5,CCT5-AS1	2934
U2SURP	2931
KTN1	2925
ABT1	2924
CREM	2923
RUVBL1	2922
ZRANB2	2918
CISD2	2915
DTD1	2909
BNIP3L	2906
RSPH9,MRPS18A	2903
TMEM256	2899
IAH1	2894
NUSAP1	2893
HDAC3	2889
ADISSP	2888
TTC39C	2886
TCEA1	2881
ETHE1	2875
TNIP2	2873
NUDT21	2867
CSK	2865
CHCHD1	2861
TSR3	2854
IRF7	2852
LPXN	2852
DMAC1	2845
NARF	2845
SELENOF	2845
CAMLG	2839
SPG21	2832
NOB1	2831
HNRNPA3,NFE2L2	2828
BUD23	2826
TSIX,XIST	2826
VPS29	2825
AURKB	2815
MRPS23	2809
HMGN4	2808
COA3	2807
NUDT22,ENSG00000256116	2806
HMGB3	2805
SMIM12	2805
EIF4A1	2804
CYB5B	2803
SYF2	2802
EIF1AX	2800
SQLE	2798
TRIAP1	2798
CHTOP	2796
MICOS10,MICOS10-NBL1	2794
PNOC	2791
COPS6,MCM7	2788
NANOS1,EIF3A	2785
PTGES2	2783
DAP3	2781
KARS1	2781
LGALS9	2779
TYW3	2779
RPL7L1	2777
RAB4A	2774
MRTO4	2770
MPHOSPH8	2766
UBE2K	2766
SON	2761
CCND2	2760
GNG7	2760
HDAC1	2760
PSMG3	2760
AKR7A2	2757
PIP4K2A	2757
SEC61A1	2757
CYSTM1	2754
NDUFA5	2750
SMDT1,NDUFA6	2740
COA6	2737
RAB13	2737
RHOH	2736
C6orf62	2735
TRABD	2735
CAMTA1	2730
MRPL24	2729
AMD1	2728
MSRB1	2726
ZNF428	2723
CENPF	2720
IKZF3	2720
MRPL21	2719
IL4I1	2715
MED10	2713
TLK1	2713
HPS1	2711
COMMD3	2710
PSMC4	2706
CPSF6	2703
HIGD1A	2702
SLC39A3	2697
DNAJC3	2696
RNF5	2696
TMED3	2695
UBE2J2	2691
MRPL47	2690
SMARCC1	2685
DDX24	2683
PTRHD1	2682
TADA3	2681
CDC42SE2	2680
ATP1A1	2675
CD82	2674
SLC25A11	2674
ZNRD2	2673
CCNC	2672
CNOT7	2669
